ID,Name,Age,Nationality,Overall,Potential,Club, Value , Wage ,Special
205937,N. Varela,26.00,Uruguay,63.00,64.00,Wisła Płock, 425K , 2K ,1572.00
187761,E. Doyle,29.00,Republic of Ireland,63.00,63.00,Oldham Athletic, 375K , 3K ,1631.00
231538,B. Blasi,21.00,Argentina,63.00,73.00,Unión de Santa Fe, 525K , 2K ,1473.00
204915,K. Guthrie,24.00,England,63.00,70.00,Colchester United, 525K , 3K ,1601.00
211827,P. Klewin,23.00,Germany,63.00,69.00,Rot-Weiß Erfurt, 375K , 1K ,1034.00
233587,Jaume Valens,21.00,Spain,63.00,70.00,Lorca Deportiva CF, 375K , 1K ,1082.00
215412,C. Elder,22.00,Australia,63.00,71.00,Wigan Athletic, 450K , 9K ,1545.00
234100,G. Escobar,20.00,Argentina,63.00,76.00,Temperley, 625K , 2K ,1616.00
237428,S. Nakahara,23.00,Japan,63.00,69.00,Gamba Osaka, 500K , 1K ,1508.00
238964,J. Welzmüller,27.00,Germany,63.00,64.00,SpVgg Unterhaching, 350K , 1K ,1376.00
216181,P. Tschernegg,24.00,Austria,63.00,67.00,FC St. Gallen, 400K , 2K ,1539.00
216182,M. Leitgeb,29.00,Austria,63.00,63.00,Wolfsberger AC, 290K , 3K ,1605.00
230774,J. Clarke-Salter,19.00,England,63.00,79.00,Chelsea, 725K , 8K ,1429.00
239990,T. Broadbent,25.00,England,63.00,67.00,Bristol Rovers, 400K , 2K ,1578.00
241014,N. Garmendia,19.00,Spain,63.00,76.00,Udinese, 700K , 3K ,1588.00
176246,M. Bottani,26.00,Switzerland,63.00,64.00,FC Lugano, 425K , 2K ,1572.00
233079,C. Rivera,21.00,Colombia,63.00,72.00,Asociacion Deportivo Cali, 500K , 1K ,1655.00
234615,R. Rabei,22.00,France,63.00,71.00,Amiens SC Football, 550K , 4K ,1641.00
169591,D. Gray,29.00,Scotland,63.00,63.00,Hibernian, 280K , 2K ,1663.00
181879,S. Hird,29.00,England,63.00,63.00,Chesterfield, 290K , 3K ,1548.00
200312,T. Barnett,31.00,England,63.00,63.00,Port Vale, 325K , 4K ,1567.00
204152,J. Jønsson,24.00,Denmark,63.00,69.00,Atiker Konyaspor, 425K , 3K ,1685.00
201337,T. Agdestein,25.00,Norway,63.00,66.00,Odds BK, 475K , 1K ,1502.00
227705,A. Empereur,23.00,Brazil,63.00,69.00,Foggia, 425K , 1K ,1354.00
236409,S. Almirón,31.00,Argentina,63.00,63.00,Atlético Huila, 325K , 1K ,1448.00
188025,W. Jidayi,32.00,Italy,63.00,63.00,Vercelli, 210K , 1K ,1670.00
200826,M. Quiroga,27.00,Argentina,63.00,64.00,Argentinos Juniors, 425K , 3K ,1429.00
204154,J. Schwadorf,24.00,Germany,63.00,69.00,SV Wehen Wiesbaden, 500K , 1K ,1567.00
211322,J. Untersee,23.00,Switzerland,63.00,69.00,Empoli, 425K , 1K ,1554.00
233083,H. Demir,19.00,Turkey,63.00,69.00,Kasimpaşa SK, 475K , 2K ,1687.00
174203,S. Smeltz,35.00,New Zealand,63.00,63.00,, $-   , $-   ,1584.00
209276,F. Al Subaiei,34.00,Saudi Arabia,63.00,63.00,Al Taawoun, 150K , 3K ,1085.00
233084,N. Molina Lucero,19.00,Argentina,63.00,75.00,Boca Juniors, 550K , 2K ,1596.00
236668,G. Rojas,20.00,Argentina,63.00,79.00,San Lorenzo de Almagro, 725K , 3K ,1711.00
209277,N. Pond,32.00,England,63.00,63.00,Fleetwood Town, 210K , 2K ,1392.00
225149,J. Butez,22.00,France,63.00,72.00,Royal Excel Mouscron, 425K , 4K ,1062.00
237181,Y. Severin,20.00,France,63.00,74.00,SV Zulte-Waregem, 550K , 2K ,1386.00
239485,J. Pius,21.00,Nigeria,63.00,72.00,Tondela, 500K , 1K ,1356.00
222078,B. Jamieson IV,20.00,United States,63.00,74.00,LA Galaxy, 650K , 2K ,1599.00
230270,Fabiem Jardim,33.00,Brazil,63.00,63.00,Associação Chapecoense de Futebol, 220K , 3K ,1691.00
232574,T. Masushima,32.00,Japan,63.00,63.00,Vegalta Sendai, 210K , 2K ,1362.00
220031,O. McBurnie,21.00,Scotland,63.00,77.00,Swansea City, 825K , 10K ,1457.00
224127,D. Sysuev,29.00,Russia,63.00,63.00,FC Ufa, 375K , 6K ,1544.00
236415,R. Alfani,21.00,Argentina,63.00,72.00,Rosario Central, 500K , 2K ,1391.00
206208,F. Brügmann,26.00,Germany,63.00,65.00,FC Carl Zeiss Jena, 375K , 1K ,1617.00
213120,C. Wilkinson,22.00,Republic of Ireland,63.00,67.00,Gillingham, 500K , 2K ,1574.00
155264,V. Demidov,30.00,Norway,63.00,63.00,Minnesota Thunder, 270K , 2K ,1470.00
232064,M. Tumminello,18.00,Italy,63.00,79.00,Crotone, 775K , 6K ,1441.00
232832,L. Gómez,21.00,Argentina,63.00,74.00,Banfield, 625K , 2K ,1675.00
180352,R. Finn,29.00,Republic of Ireland,63.00,63.00,Shamrock Rovers, 350K , 1K ,1736.00
213377,H. Al Hazaa,25.00,Saudi Arabia,63.00,66.00,Ettifaq FC, 475K , 4K ,1510.00
224129,T. Moore,19.00,England,63.00,71.00,Arsenal, 450K , 7K ,1579.00
232577,R. Yamanaka,24.00,Japan,63.00,69.00,Yokohama F. Marinos, 425K , 2K ,1617.00
233089,G. Del Castillo,20.00,Argentina,63.00,75.00,Arsenal de Sarandí, 675K , 3K ,1582.00
240257,C. Traoré,22.00,France,63.00,72.00,La Berrichonne de Châteauroux, 475K , 4K ,1546.00
183681,R. Weir,28.00,Northern Ireland,63.00,63.00,Chesterfield, 375K , 4K ,1749.00
214658,J. Karlström,22.00,Sweden,63.00,69.00,Djurgårdens IF, 500K , 1K ,1718.00
221570,J. Lloreda,22.00,Colombia,63.00,71.00,Deportes Tolima, 550K , 1K ,1493.00
170114,B. Graham,29.00,Scotland,63.00,63.00,Cheltenham Town, 375K , 3K ,1559.00
237698,C. Gribbin,18.00,England,63.00,81.00,Manchester United, 750K , 10K ,1635.00
191874,Lee Ji Nam,32.00,Korea Republic,63.00,63.00,Jeonnam Dragons, 210K , 1K ,1581.00
234371,R. Descamps,21.00,France,63.00,71.00,Paris Saint-Germain, 400K , 6K ,841.00
237699,Z. Dearnley,18.00,England,63.00,80.00,Manchester United, 775K , 11K ,1571.00
204164,A. Ludwig,24.00,Denmark,63.00,70.00,AC Horsens, 450K , 2K ,1538.00
214660,L. Rodríguez,23.00,Argentina,63.00,71.00,Tiburones Rojos de Veracruz, 450K , 1K ,1759.00
232068,N. Balogh,21.00,Hungary,63.00,75.00,Palermo, 675K , 1K ,1470.00
169604,T. Lee,31.00,England,63.00,63.00,Chesterfield, 220K , 2K ,1122.00
235652,U. Yuvakuran,19.00,Turkey,63.00,79.00,Beşiktaş JK, 650K , 3K ,940.00
241028,J. Aylagas,21.00,Argentina,63.00,71.00,Colon de Santa Fe, 400K , 1K ,1008.00
201094,B. Garratt,23.00,England,63.00,72.00,Crewe Alexandra, 425K , 2K ,1070.00
209798,M. Mimoun,25.00,France,63.00,65.00,Paris FC, 450K , 2K ,1745.00
187782,S. Conneely,28.00,Republic of Ireland,63.00,63.00,Accrington Stanley, 300K , 2K ,1712.00
190598,A. Groven,25.00,Norway,63.00,65.00,Sarpsborg 08 FF, 375K , 1K ,1608.00
221831,Shin Chang Moo,24.00,Korea Republic,63.00,68.00,Daegu FC, 475K , 1K ,1678.00
237959,J. Delem,24.00,France,63.00,68.00,Seattle Sounders FC, 400K , 1K ,1699.00
240007,M. Trianni,24.00,Germany,63.00,68.00,VfR Aalen, 500K , 1K ,1651.00
226440,P. Doody,25.00,United States,63.00,66.00,Chicago Fire Soccer Club, 375K , 2K ,1557.00
201353,J. Kempin,24.00,United States,63.00,68.00,LA Galaxy, 350K , 1K ,1086.00
203145,G. Taft,23.00,England,63.00,70.00,Cambridge United, 450K , 3K ,1547.00
236937,A. Melgalvis,27.00,Norway,63.00,63.00,Lillestrøm SK, 375K , 1K ,1763.00
204426,J. Melling,22.00,Australia,63.00,65.00,Western Sydney Wanderers, 375K , 2K ,1631.00
212106,D. Connolly,22.00,Republic of Ireland,63.00,71.00,Dundalk, 550K , 1K ,1560.00
184714,M. Green,30.00,England,63.00,63.00,Lincoln City, 350K , 4K ,1604.00
231307,M. Poaty,19.00,France,63.00,76.00,Montpellier Hérault SC, 600K , 2K ,1691.00
232843,D. Prokop,20.00,Austria,63.00,77.00,FK Austria Wien, 800K , 3K ,1627.00
236171,Felipe Soldivia,29.00,Brazil,63.00,63.00,Vitória , 350K , 3K ,1723.00
238475,O. Verdon,21.00,Benin,63.00,73.00,Girondins de Bordeaux, 525K , 5K ,1370.00
213900,R. Seager,21.00,England,63.00,75.00,Milton Keynes Dons, 675K , 11K ,1534.00
237452,S. Yajima,23.00,Japan,63.00,67.00,Urawa Red Diamonds, 475K , 2K ,1668.00
238476,D. Zagadou,18.00,France,63.00,83.00,Borussia Dortmund, 675K , 4K ,1357.00
193932,R. Lambe,26.00,Bermuda,63.00,64.00,Carlisle United, 425K , 3K ,1660.00
209805,D. Vaca,39.00,Bolivia,63.00,63.00,, $-   , $-   ,1044.00
210317,B. Lenihan,23.00,Republic of Ireland,63.00,70.00,Hull City, 425K , 2K ,1637.00
213901,A. Madu,23.00,Saudi Arabia,63.00,67.00,Al Nassr, 400K , 5K ,1336.00
215437,D. Fisher,23.00,England,63.00,69.00,Preston North End, 425K , 2K ,1486.00
215693,T. Mikkelsen,33.00,Denmark,63.00,63.00,Odense Boldklub, 190K , 2K ,1105.00
231821,Z. Al Sahafi,23.00,Saudi Arabia,63.00,69.00,Al Ittihad, 425K , 5K ,1445.00
234637,Y. Teijsse,24.00,Netherlands,63.00,68.00,Dundee FC, 500K , 2K ,1559.00
197774,C. McAleny,24.00,England,63.00,67.00,Fleetwood Town, 500K , 2K ,1611.00
160142,M. Rentador,25.00,Chile,63.00,63.00,CD Palestino, 400K , 1K ,1561.00
227982,Jang Yun Ho,20.00,Korea Republic,63.00,74.00,Jeonbuk Hyundai Motors, 550K , 2K ,1702.00
208527,A. Sala,23.00,Italy,63.00,68.00,Ternana, 350K , 1K ,1088.00
211087,K. Nowak,23.00,Poland,63.00,70.00,Heart of Midlothian, 450K , 1K ,1591.00
220815,J. Narváez,22.00,Colombia,63.00,72.00,Real Betis Balompié, 575K , 4K ,1457.00
226447,S. Echeverría,27.00,Argentina,63.00,65.00,Independiente Medellín, 350K , 1K ,1279.00
239247,Dani Morer,19.00,Spain,63.00,74.00,FC Barcelona B, 525K , 1K ,1688.00
135056,J. McAlister,31.00,Scotland,63.00,63.00,Blackpool, 325K , 2K ,1741.00
231056,S. Marinovic,25.00,New Zealand,63.00,68.00,Vancouver Whitecaps FC, 350K , 1K ,1106.00
237456,L. Agbenyenu,20.00,Ghana,63.00,72.00,Portimonense SC, 575K , 2K ,1734.00
192912,G. Merebashvili,30.00,Georgia,63.00,63.00,Wisła Płock, 350K , 2K ,1616.00
221329,A. Smith-Brown,21.00,England,63.00,73.00,Heart of Midlothian, 525K , 1K ,1640.00
230033,D. Lewis,20.00,England,63.00,79.00,Crawley Town, 800K , 8K ,1524.00
240529,Rayco,20.00,Spain,63.00,73.00,Gimnàstic de Tarragona, 600K , 2K ,1660.00
186769,S. Palla,28.00,Philippines,63.00,63.00,Wolfsberger AC, 290K , 3K ,1540.00
230802,H. Al Amiri,23.00,Saudi Arabia,63.00,67.00,Al Qadisiyah, 475K , 3K ,1593.00
237203,C. Paredes,19.00,Paraguay,63.00,78.00,Club América, 775K , 5K ,1730.00
238227,K. Diatta,18.00,Senegal,63.00,80.00,Sarpsborg 08 FF, 775K , 1K ,1635.00
184467,N. Delfouneso,26.00,England,63.00,66.00,Blackpool, 475K , 2K ,1514.00
189331,G. Taylor,27.00,England,63.00,64.00,Cambridge United, 350K , 4K ,1603.00
198036,Y. Kakoko,27.00,Congo,63.00,65.00,Arka Gdynia, 350K , 2K ,1804.00
204180,S. Suljevic,22.00,Sweden,63.00,69.00,GIF Sundsvall, 500K , 1K ,1612.00
212628,M. Sarr,22.00,Germany,63.00,71.00,VfL Wolfsburg, 475K , 8K ,1557.00
215700,L. O'Nien,22.00,England,63.00,73.00,Wycombe Wanderers, 575K , 3K ,1762.00
219796,Einar Galilea,22.00,Spain,63.00,71.00,Deportivo Alavés, 475K , 4K ,1484.00
234388,M. Wachs,21.00,Germany,63.00,69.00,VfL Osnabrück, 425K , 2K ,1567.00
187796,K. Dennis,27.00,England,63.00,64.00,Chesterfield, 425K , 4K ,1641.00
135061,C. Millar,34.00,Scotland,63.00,63.00,St. Johnstone FC, 180K , 2K ,1708.00
225685,E. Koffi,22.00,France,63.00,71.00,FC Lorient, 450K , 1K ,1723.00
227989,E. Ayuk,20.00,Cameroon,63.00,75.00,Jönköpings Södra IF, 650K , 1K ,1623.00
205206,O. Taşdelen,30.00,Turkey,63.00,63.00,Akhisar Belediyespor, 270K , 3K ,1652.00
225430,P. Zebli,19.00,Ivory Coast,63.00,75.00,KRC Genk, 575K , 2K ,1683.00
201879,A. Rogie,26.00,France,63.00,66.00,US Quevilly-Rouen, 450K , 2K ,1655.00
214679,H. Gjesdal,23.00,Norway,63.00,69.00,Kristiansund BK, 425K , 1K ,1419.00
144024,D. Zibung,33.00,Switzerland,63.00,63.00,FC Luzern, 190K , 2K ,1078.00
222104,T. Adarabioyo,19.00,England,63.00,83.00,Manchester City, 725K , 8K ,1395.00
229784,P. Dolgov,20.00,Russia,63.00,70.00,FC Anzhi Makhachkala, 525K , 4K ,1522.00
231320,José Amo,19.00,Spain,63.00,73.00,Sevilla FC, 500K , 2K ,1551.00
233880,G. Fechner,19.00,Germany,63.00,75.00,1. FC Kaiserslautern, 575K , 1K ,1551.00
238744,W. McKennie,18.00,United States,63.00,79.00,FC Schalke 04, 750K , 4K ,1733.00
224665,K. Wojtkowski,19.00,Poland,63.00,78.00,Wisła Kraków, 800K , 1K ,1610.00
235673,D. Maresic,17.00,Austria,63.00,78.00,SK Sturm Graz, 650K , 2K ,1386.00
235929,C. D'Urso,19.00,Italy,63.00,75.00,Ascoli, 650K , 6K ,1598.00
236697,J. Romil,22.00,France,63.00,72.00,Valenciennes FC, 575K , 1K ,1497.00
238489,T. Boss,24.00,Germany,63.00,70.00,SC Fortuna Köln, 375K , 1K ,1075.00
241049,Gorosabel,20.00,Spain,63.00,75.00,Real Sociedad, 575K , 4K ,1461.00
214682,J. Wright,22.00,Wales,63.00,69.00,Doncaster Rovers, 425K , 2K ,1389.00
152731,A. Eriksson,35.00,Sweden,63.00,63.00,IK Sirius, 160K , 1K ,1649.00
234651,D. Stec,23.00,Austria,63.00,68.00,SKN St. Pölten, 400K , 3K ,1622.00
235931,M. Şengezer,20.00,Turkey,63.00,74.00,Bursaspor, 500K , 2K ,927.00
199836,A. Öztürk,29.00,Germany,63.00,63.00,FSV Zwickau, 375K , 1K ,1559.00
237212,Sarriegi,22.00,Spain,63.00,73.00,SD Eibar, 575K , 3K ,1604.00
228509,J. Reine-Adelaïde,19.00,France,63.00,81.00,Arsenal, 800K , 9K ,1622.00
241053,Barbosa,18.00,Brazil,63.00,79.00,Ferrara (SPAL), 775K , 2K ,1473.00
189085,M. Małkowski,32.00,Poland,63.00,63.00,Sandecja Nowy Sącz, 290K , 1K ,1740.00
150430,G. Müller,33.00,Germany,63.00,63.00,1. FC Magdeburg, 220K , 1K ,1646.00
225694,T. Thomas,21.00,England,63.00,73.00,Wigan Athletic, 525K , 2K ,1594.00
163998,T. Tzimopoulos,31.00,New Zealand,63.00,63.00,, $-   , $-   ,1519.00
219551,C. Shaughnessy,21.00,Republic of Ireland,63.00,74.00,Leeds United, 550K , 5K ,1594.00
205728,I. Shekiladze,24.00,Georgia,63.00,68.00,La Spezia, 500K , 1K ,1585.00
152480,M. Moström,34.00,Sweden,63.00,63.00,Molde FK, 190K , 2K ,1715.00
179616,L. John-Lewis,28.00,England,63.00,63.00,Shrewsbury, 375K , 2K ,1493.00
182688,C. Whelpdale,30.00,England,63.00,63.00,Stevenage, 350K , 3K ,1755.00
211873,J. Büscher,24.00,Germany,63.00,66.00,D.C. United, 475K , 2K ,1661.00
155041,C. Mackail-Smith,33.00,Scotland,63.00,63.00,Wycombe Wanderers, 230K , 4K ,1711.00
223137,F. Bonazzoli,20.00,Italy,63.00,73.00,Ferrara (SPAL), 600K , 5K ,1493.00
228513,M. Boben,23.00,Slovenia,63.00,72.00,FC Rostov, 500K , 5K ,1347.00
234913,C. Fassnacht,23.00,Switzerland,63.00,71.00,BSC Young Boys, 550K , 4K ,1468.00
237217,N. Hansen,22.00,Denmark,63.00,68.00,Columbus Crew SC, 500K , 2K ,1654.00
211362,A. Dźwigała,21.00,Poland,63.00,71.00,Wisła Płock, 475K , 1K ,1663.00
224930,A. Sabbione,25.00,Italy,63.00,68.00,Carpi, 425K , 1K ,1656.00
227746,A. Jakobsen,23.00,Egypt,63.00,71.00,IFK Norrköping, 525K , 1K ,1710.00
228770,J. Segura,20.00,Colombia,63.00,79.00,Real Valladolid, 725K , 6K ,1314.00
231842,K. Sanson,20.00,France,63.00,76.00,Montpellier Hérault SC, 625K , 3K ,1770.00
240546,S. Sakala,20.00,Zambia,63.00,71.00,Al Fateh, 550K , 5K ,1647.00
191650,S. Abe,33.00,Japan,63.00,63.00,Ventforet Kofu, 140K , 1K ,1497.00
202659,M. Söderqvist,24.00,Sweden,63.00,68.00,Kalmar FF, 500K , 1K ,1675.00
211875,T. Grupe,25.00,Germany,63.00,66.00,Hansa Rostock, 400K , 1K ,1476.00
216483,T. Fosu,21.00,England,63.00,71.00,Charlton Athletic, 550K , 2K ,1542.00
152483,G. Zakuani,31.00,DR Congo,63.00,63.00,Gillingham, 250K , 2K ,1377.00
225955,M. Kvasina,20.00,Austria,63.00,71.00,FC Twente, 550K , 2K ,1419.00
162211,M. Mikkelsen,31.00,Denmark,63.00,63.00,Hobro IK, 325K , 2K ,1605.00
230819,O. Shodipo,19.00,Republic of Ireland,63.00,74.00,Queens Park Rangers, 625K , 3K ,1515.00
210852,P. Deligiannidis,20.00,Greece,63.00,73.00,PAOK Thessaloniki, 600K , 1K ,1526.00
216484,C. Tanner,22.00,England,63.00,67.00,Motherwell, 475K , 1K ,1651.00
237732,O. Velanas,19.00,Netherlands,63.00,75.00,FC Utrecht, 625K , 1K ,1595.00
211621,K. Jałocha,26.00,Poland,63.00,67.00,Legia Warszawa, 325K , 2K ,1110.00
159909,A. Engaña,33.00,Chile,63.00,63.00,Club de Deportes Temuco, 190K , 1K ,1370.00
229797,H. Elhouni,23.00,Libya,63.00,70.00,Grupo Desportivo de Chaves, 525K , 2K ,1505.00
208294,Francisco Júnior,25.00,Guinea Bissau,63.00,67.00,Strømsgodset IF, 475K , 1K ,1784.00
209318,B. de Jong,23.00,Netherlands,63.00,68.00,RSC Anderlecht, 350K , 3K ,1170.00
210854,F. Fallatah,28.00,Saudi Arabia,63.00,64.00,Al Qadisiyah, 325K , 3K ,1458.00
216486,A. Vajushi,25.00,Albania,63.00,65.00,Vercelli, 450K , 1K ,1434.00
218534,S. Adamyan,24.00,Armenia,63.00,67.00, SSV Jahn Regensburg, 500K , 2K ,1519.00
229542,A. Desmas,23.00,France,63.00,69.00,Chamois Niortais FC, 375K , 1K ,948.00
221351,D. Poggenberg,25.00,Germany,63.00,66.00,MSV Duisburg, 375K , 1K ,1567.00
231335,J. Flores,23.00,Bolivia,63.00,70.00,, $-   , $-   ,1461.00
182695,A. Potter,28.00,England,63.00,63.00,Mansfield Town, 375K , 4K ,1645.00
193191,K. Berkhamov,28.00,Russia,63.00,63.00,Arsenal Tula, 375K , 5K ,1778.00
196007,D. Savage,29.00,Gambia,63.00,63.00,HJK Helsinki, 350K , 1K ,1540.00
216744,C. Burgess,21.00,Australia,63.00,72.00,Scunthorpe United, 500K , 2K ,1332.00
224424,R. Neudecker,20.00,Germany,63.00,77.00,FC St. Pauli, 800K , 3K ,1688.00
226216,Bruno Ramires,23.00,Brazil,63.00,71.00,Moreirense FC, 475K , 1K ,1698.00
232360,G. Perrin,21.00,France,63.00,77.00,US Orléans Loiret Football, 800K , 9K ,1658.00
205481,M. Bennett,20.00,England,63.00,73.00,Derby County, 600K , 8K ,1700.00
213417,S. Coulthirst,22.00,England,63.00,70.00,Barnet, 525K , 3K ,1533.00
232105,R. Peiponen,20.00,Finland,63.00,69.00,HJK Helsinki, 425K , 1K ,1652.00
234921,G. Nutz,23.00,Austria,63.00,69.00,Wolfsberger AC, 500K , 3K ,1666.00
210858,S. Pecorini,24.00,Italy,63.00,69.00,Avellino, 425K , 1K ,1610.00
234154,C. Martinez,20.00,Panama,63.00,71.00,Columbus Crew SC, 550K , 1K ,1636.00
221355,N. Thomas,22.00,England,63.00,72.00,Sheffield United, 575K , 7K ,1654.00
232107,E. Oelschlägel,21.00,Germany,63.00,72.00,Werder Bremen II, 425K , 1K ,998.00
234667,Nadjack,23.00,Guinea Bissau,63.00,70.00,Rio Ave FC, 425K , 2K ,1638.00
241067,A. Romero,21.00,Venezuela,63.00,74.00,Crotone, 625K , 2K ,1633.00
186539,B. Kukeli,33.00,Albania,63.00,63.00,FC Sion, 220K , 4K ,1756.00
225708,R. Castro,27.00,Bolivia,63.00,63.00,, $-   , $-   ,1562.00
207533,A. Kaluđerović,29.00,Serbia,63.00,63.00,Wellington Phoenix, 375K , 1K ,1471.00
169389,A. Sheehan,30.00,Republic of Ireland,63.00,63.00,Luton Town, 270K , 4K ,1775.00
212910,A. Gnanduillet,25.00,Ivory Coast,63.00,68.00,Blackpool, 500K , 2K ,1582.00
208559,K. Thomas,21.00,England,63.00,75.00,Coventry City, 675K , 3K ,1565.00
211887,L. Odak,27.00,Croatia,63.00,64.00,Rot-Weiß Erfurt, 350K , 1K ,1762.00
205232,D. McGeouch,24.00,Scotland,63.00,66.00,Hibernian, 475K , 1K ,1687.00
160176,R. Moraganoz,29.00,Chile,63.00,63.00,Curicó Unido, 280K , 1K ,1542.00
209073,R. Quijada,28.00,Venezuela,63.00,63.00,, $-   , $-   ,1427.00
218033,J. Oosterwijk,22.00,Netherlands,63.00,70.00,FC Twente, 525K , 2K ,1546.00
239025,I. Niane,18.00,Senegal,63.00,82.00,FC Metz, 775K , 2K ,1458.00
210610,I. Zuev,23.00,Russia,63.00,71.00,Zenit St. Petersburg, 475K , 8K ,1531.00
212914,Kim Gyeong Min,26.00,Korea Republic,63.00,66.00,Incheon United FC, 375K , 1K ,1529.00
205747,M. Sourzac,25.00,France,63.00,66.00,Nîmes Olympique, 325K , 1K ,1130.00
169907,S. Miller,29.00,England,63.00,63.00,Carlisle United, 375K , 3K ,1564.00
236467,F. Götze,19.00,Germany,63.00,78.00,FC Bayern Munich, 725K , 7K ,1391.00
218292,D. Djigla,21.00,Benin,63.00,70.00,Chamois Niortais FC, 525K , 1K ,1523.00
225204,Raúl Guti,20.00,Spain,63.00,69.00,Real Zaragoza, 500K , 2K ,1694.00
227764,J. Jones,19.00,England,63.00,75.00,Coventry City, 650K , 2K ,1587.00
229300,S. Barry,27.00,United States,63.00,66.00,Korona Kielce, 375K , 1K ,1720.00
200629,A. Santurro,25.00,Italy,63.00,66.00,Bologna, 325K , 6K ,1098.00
214197,J. Guillermo,27.00,Colombia,63.00,65.00,CD Once Caldas Manizales, 350K , 1K ,1665.00
221365,T. Karagounis,25.00,Greece,63.00,65.00,PEC Zwolle, 450K , 2K ,1569.00
223925,A. Brunst,21.00,Germany,63.00,73.00,1. FC Magdeburg, 450K , 1K ,1017.00
240053,R. Aabid,25.00,France,63.00,65.00,Paris FC, 450K , 2K ,1521.00
237238,S. McTominay,20.00,Scotland,63.00,77.00,Manchester United, 800K , 14K ,1697.00
193206,O. Lee,25.00,England,63.00,64.00,Luton Town, 425K , 4K ,1723.00
210615,Lee Woo Hyeok,24.00,Korea Republic,63.00,69.00,GwangJu FC, 500K , 1K ,1678.00
227767,J. Solberg,28.00,Norway,63.00,63.00,Sandefjord Fotball, 290K , 1K ,1666.00
237495,A. Ferrante,22.00,Italy,63.00,72.00,Brescia, 575K , 1K ,1564.00
221624,J. Martínez,30.00,Colombia,63.00,63.00,CD America de Cali, 270K , 1K ,1612.00
228536,E. Umeres,21.00,Argentina,63.00,72.00,Estudiantes de La Plata, 575K , 3K ,1544.00
204217,C. Wyke,24.00,England,63.00,69.00,Bradford City, 525K , 2K ,1579.00
221369,K. Al Kaabi,25.00,Saudi Arabia,63.00,65.00,Al Shabab, 450K , 6K ,1521.00
229561,J. Fleita,22.00,Argentina,63.00,67.00,Unión de Santa Fe, 400K , 2K ,1392.00
230329,Alminho Boas,25.00,Brazil,63.00,63.00,Vitória , 260K , 2K ,885.00
168633,D. Grainger,30.00,England,63.00,63.00,Carlisle United, 270K , 3K ,1745.00
240057,C. Mandouki,25.00,France,63.00,65.00,Paris FC, 450K , 2K ,1679.00
220090,Raphael Rossi,26.00,Brazil,63.00,64.00,Boavista FC, 350K , 2K ,1432.00
220346,Pedro,22.00,Spain,63.00,75.00,Real Betis Balompié, 525K , 3K ,1127.00
160186,V. Ermazabales,25.00,Chile,63.00,63.00,Curicó Unido, 400K , 1K ,1681.00
231098,C. Traoré,25.00,Mali,63.00,68.00,ES Troyes AC, 400K , 4K ,1541.00
204987,B. Blume,25.00,Denmark,63.00,65.00,Lyngby BK, 450K , 2K ,1609.00
216763,Dráusio,25.00,Brazil,63.00,67.00,CS Marítimo, 400K , 2K ,1338.00
216508,F. Kath,22.00,Germany,63.00,69.00,SC Freiburg, 500K , 4K ,1591.00
208573,M. Dyngeland,21.00,Norway,63.00,72.00,Sogndal, 425K , 1K ,1066.00
223933,G. Nilsson,20.00,Sweden,63.00,79.00,Silkeborg IF, 825K , 3K ,1481.00
236477,A. Claude-Maurice,19.00,France,63.00,81.00,FC Lorient, 800K , 1K ,1593.00
214462,I. Arboleda,21.00,Colombia,63.00,73.00,Banfield, 450K , 2K ,1129.00
232382,T. Takagi,26.00,Japan,63.00,63.00,Urawa Red Diamonds, 400K , 3K ,1669.00
169150,J. Akpa Akpro,32.00,France,63.00,63.00,Barnet, 290K , 3K ,1610.00
237246,Y. Quiñones,28.00,Colombia,63.00,64.00,Envigado FC, 325K , 1K ,1292.00
239038,R. Basque,22.00,France,63.00,74.00,US Quevilly-Rouen, 625K , 1K ,1697.00
241086,Ruan Renato,23.00,Brazil,63.00,68.00,FK Austria Wien, 425K , 3K ,1378.00
211903,B. Kololli,25.00,Kosovo,63.00,65.00,FC Lausanne-Sports, 450K , 2K ,1747.00
232127,A. Keita,19.00,Ivory Coast,63.00,74.00,Halmstads BK, 600K , 2K ,1676.00
239807,D. Frattesi,17.00,Italy,63.00,80.00,Sassuolo, 725K , 5K ,1631.00
240575,Prendes,19.00,Spain,63.00,73.00,Real Oviedo, 500K , 1K ,1399.00
230336,Danisco Fachini,33.00,Brazil,63.00,63.00,Atlético Clube Goianiense, 140K , 3K ,1671.00
165568,M. Fellah,28.00,Norway,63.00,63.00,FC Nordsjælland, 375K , 3K ,1827.00
166848,N. Danns,34.00,Guyana,63.00,63.00,Bury, 180K , 2K ,1838.00
235456,J. Bellegarde,18.00,France,63.00,76.00,RC Lens, 650K , 1K ,1636.00
203457,M. Fetsch,28.00,Germany,63.00,63.00,Hallescher FC, 375K , 1K ,1550.00
208577,F. Torsteinbø,26.00,Norway,63.00,64.00,Viking FK, 425K , 1K ,1694.00
211393,R. Melgrati,23.00,Italy,63.00,71.00,Cesena, 400K , 1K ,1062.00
233409,R. Gumny,19.00,Poland,63.00,80.00,Lech Poznań, 700K , 1K ,1509.00
237761,M. Kakuda,33.00,Japan,63.00,63.00,Shimizu S-Pulse, 150K , 1K ,1503.00
